"Market-wise, Commodity-wise Daily Report on: 19-Dec-2025"

Commodity,Arrivals,Unit of Arrivals,Variety,Grade,Minimum Price,Maximum Price,Modal Price,Unit of Price
State Name : Maharashtra
Market Name : ACF Agro Marketing  APMC
Onion,14.9,Metric Tonnes,Local,Local,300.0,2700.0,2000.0,Rs./Quintal
Ridgeguard(Tori),0.4,Metric Tonnes,Other,Local,2500.0,8000.0,4000.0,Rs./Quintal
Tomato,5.5,Metric Tonnes,Local,Local,500.0,3600.0,2700.0,Rs./Quintal
Market Name : Mangaon APMC
Rice,1.4,Metric Tonnes,Other,Local,2000.0,4800.0,3900.0,Rs./Quintal
Market Name : Mangrulpeer APMC
Not Reported
Market Name : Mankamneshwar Farmar Producer CoLtd Sanchalit Mank APMC
Not Reported
Market Name : Manmad APMC
Onion,146.9,Metric Tonnes,Red,Local,300.0,2400.0,2100.0,Rs./Quintal
Onion,80.0,Metric Tonnes,Other,Local,500.0,1752.0,1400.0,Rs./Quintal
Market Name : Manora APMC
Not Reported
Market Name : Mantha APMC
Not Reported
Market Name : Manwat APMC
Not Reported
Market Name : Marathawada Shetkari Khajgi Bazar Parisar APMC
Not Reported
Market Name : Maregoan APMC
Not Reported
Market Name : Mauda APMC
Not Reported
Market Name : Mehekar APMC
Not Reported
Market Name : Mohol APMC
Maize,6.2,Metric Tonnes,Deshi Red,Non-FAQ,1700.0,1900.0,1800.0,Rs./Quintal
Market Name : Morshi APMC
NIL Transaction
Market Name : Motala APMC
Not Reported
Market Name : Mudkhed APMC
Not Reported
Market Name : Mukhed APMC
NIL Transaction
Market Name : Mukhed(Mukkambad) APMC
NIL Transaction
Market Name : Mul APMC
Not Reported
Market Name : Mulshi APMC
Not Reported
Market Name : Mumbai APMC
Arhar Dal(Tur Dal),272.3,Metric Tonnes,Other,Local,8000.0,11000.0,10000.0,Rs./Quintal
Bajra(Pearl Millet/Cumbu),16.5,Metric Tonnes,Other,FAQ,2800.0,4500.0,4000.0,Rs./Quintal
Banana - Green,12.8,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Beans,10.0,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Bengal Gram Dal(Chana Dal),108.6,Metric Tonnes,Other,Local,6700.0,7500.0,7150.0,Rs./Quintal
Bengal Gram(Gram)(Whole),70.8,Metric Tonnes,Other,FAQ,6000.0,7500.0,7200.0,Rs./Quintal
Bhindi(Ladies Finger),85.0,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Bitter gourd,18.3,Metric Tonnes,Other,Local,3400.0,4400.0,3900.0,Rs./Quintal
Black Gram Dal(Urd Dal),75.8,Metric Tonnes,Other,Local,8500.0,10700.0,10250.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),28.9,Metric Tonnes,Other,FAQ,8000.0,10000.0,9200.0,Rs./Quintal
Black pepper,1.0,Metric Tonnes,Other,Local,60000.0,85000.0,72500.0,Rs./Quintal
Bottle gourd,82.5,Metric Tonnes,Other,Local,1400.0,2400.0,1900.0,Rs./Quintal
Brinjal,91.0,Metric Tonnes,Other,Local,3200.0,4800.0,4000.0,Rs./Quintal
Cabbage,190.4,Metric Tonnes,Other,Local,1000.0,1400.0,1200.0,Rs./Quintal
Cardamoms,7.4,Metric Tonnes,Other,Local,140000.0,235000.0,187500.0,Rs./Quintal
Carrot,387.2,Metric Tonnes,Other,Local,1400.0,2400.0,1900.0,Rs./Quintal
Cashewnuts,19.4,Metric Tonnes,Other,Local,80000.0,100000.0,90000.0,Rs./Quintal
Cauliflower,351.0,Metric Tonnes,Other,Local,700.0,1000.0,850.0,Rs./Quintal
Chili Red,22.0,Metric Tonnes,Other,Local,15000.0,17000.0,16000.0,Rs./Quintal
Chilly Capsicum,89.1,Metric Tonnes,Other,Local,2000.0,3400.0,2700.0,Rs./Quintal
Cinamon(Dalchini),47.4,Metric Tonnes,Other,Local,45000.0,75000.0,60000.0,Rs./Quintal
Coconut,508.4,Metric Tonnes,Other,FAQ,3500.0,7000.0,5250.0,Rs./Quintal
Coriander(Leaves),90.4,Bundle,Other,Local,400.0,900.0,650.0,Rs./Bundle
Corriander seed,5.1,Metric Tonnes,Other,Local,9500.0,19000.0,14250.0,Rs./Quintal
Cucumbar(Kheera),82.6,Metric Tonnes,Other,Local,1400.0,2800.0,2100.0,Rs./Quintal
Cummin Seed(Jeera),14.8,Metric Tonnes,Other,Local,22000.0,28000.0,25000.0,Rs./Quintal
Drumstick,11.0,Metric Tonnes,Other,Local,12000.0,18000.0,15000.0,Rs./Quintal
Elephant Yam(Suran)/Amorphophallus,39.0,Metric Tonnes,Other,Local,3200.0,4200.0,3700.0,Rs./Quintal
French Beans(Frasbean),22.8,Metric Tonnes,Other,Local,7000.0,10500.0,9600.0,Rs./Quintal
Ghee,0.9,Metric Tonnes,Other,Local,60000.0,75000.0,67500.0,Rs./Quintal
Ginger(Green),126.8,Metric Tonnes,Other,Local,3800.0,5600.0,4700.0,Rs./Quintal
Green Chilli,148.8,Metric Tonnes,Other,Local,3000.0,7000.0,5000.0,Rs./Quintal
Green Gram Dal(Moong Dal),237.5,Metric Tonnes,Other,Local,7000.0,12500.0,10800.0,Rs./Quintal
Green Gram(Moong)(Whole),37.6,Metric Tonnes,Other,FAQ,8900.0,12000.0,10500.0,Rs./Quintal
Green Peas,5.4,Metric Tonnes,Other,Local,9000.0,12500.0,11000.0,Rs./Quintal
Green Peas,115.5,Metric Tonnes,White Fozi,Local,3800.0,6000.0,5200.0,Rs./Quintal
Ground Nut Seed,44.1,Metric Tonnes,Other,Local,8000.0,15000.0,12500.0,Rs./Quintal
Guar,8.3,Metric Tonnes,Other,Local,6000.0,9000.0,7500.0,Rs./Quintal
Gur(Jaggery),68.9,Metric Tonnes,Other,Local,5200.0,5700.0,5450.0,Rs./Quintal
Jowar(Sorghum),49.5,Metric Tonnes,Other,Local,2600.0,6500.0,5100.0,Rs./Quintal
Lentil(Masur)(Whole),13.2,Metric Tonnes,Other,FAQ,6800.0,9500.0,9050.0,Rs./Quintal
Lime,13.5,Metric Tonnes,Other,Local,1200.0,2400.0,1800.0,Rs./Quintal
Little gourd(Kundru),15.0,Metric Tonnes,Other,Local,2400.0,5000.0,3750.0,Rs./Quintal
Maize,27.0,Metric Tonnes,Other,FAQ,2500.0,3800.0,3250.0,Rs./Quintal
Mango(Raw-Ripe),13.2,Metric Tonnes,Other,Local,5000.0,7000.0,6000.0,Rs./Quintal
Masur Dal,91.1,Metric Tonnes,Other,Local,6000.0,8000.0,7500.0,Rs./Quintal
Methi Seeds,24.0,Metric Tonnes,Methiseeds,Local,6200.0,8000.0,7100.0,Rs./Quintal
Methi(Leaves),28.7,Metric Tonnes,Other,Local,400.0,900.0,650.0,Rs./Quintal
Mint(Pudina),13.2,Bundle,Other,Local,400.0,500.0,450.0,Rs./Bundle
Mustard,8.6,Metric Tonnes,Other,FAQ,6300.0,7000.0,6650.0,Rs./Quintal
Onion Green,19.0,Metric Tonnes,Other,Local,400.0,800.0,600.0,Rs./Quintal
Peas Wet,539.6,Metric Tonnes,Other,Local,3000.0,3600.0,3300.0,Rs./Quintal
Pumpkin,5.0,Metric Tonnes,Other,Local,1600.0,2400.0,2000.0,Rs./Quintal
Raddish,0.1,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Rice,144.9,Metric Tonnes,Other,Local,6000.0,10200.0,9250.0,Rs./Quintal
Ridgeguard(Tori),9.0,Metric Tonnes,Other,Local,2800.0,5600.0,4200.0,Rs./Quintal
Sabu Dan,37.0,Metric Tonnes,Other,Local,4000.0,5400.0,5150.0,Rs./Quintal
"Sesamum(Sesame,Gingelly,Til)",43.7,Metric Tonnes,Other,FAQ,12500.0,17000.0,14750.0,Rs./Quintal
Soanf,5.5,Metric Tonnes,Other,Local,11500.0,26000.0,18750.0,Rs./Quintal
Spinach,72.4,Metric Tonnes,Other,Local,500.0,900.0,700.0,Rs./Quintal
Sugar,124.5,Metric Tonnes,Other,Local,4050.0,4850.0,4450.0,Rs./Quintal
Sweet Potato,41.4,Metric Tonnes,Other,Local,2000.0,2400.0,2200.0,Rs./Quintal
Sweet Pumpkin,149.0,Metric Tonnes,Other,Local,800.0,1400.0,1100.0,Rs./Quintal
Tamarind Fruit,9.5,Metric Tonnes,Other,Local,8500.0,17000.0,12750.0,Rs./Quintal
Tomato,39.0,Metric Tonnes,Other,Local,4000.0,4500.0,4250.0,Rs./Quintal
Turmeric,6.3,Metric Tonnes,Other,Local,18500.0,23000.0,20750.0,Rs./Quintal
Wheat,686.0,Metric Tonnes,Other,FAQ,2900.0,5000.0,3950.0,Rs./Quintal
Market Name : Mumbai- Fruit Market APMC
Apple,43.2,Metric Tonnes,Other,Local,11000.0,15000.0,13000.0,Rs./Quintal
Banana,20.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Chikoos(Sapota),71.8,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Grapes,3.0,Metric Tonnes,Other,Local,9000.0,14000.0,11500.0,Rs./Quintal
Guava,105.8,Metric Tonnes,Other,Local,2500.0,6500.0,4250.0,Rs./Quintal
Karbuja(Musk Melon),45.3,Metric Tonnes,Other,Local,2000.0,3000.0,2500.0,Rs./Quintal
Orange,254.7,Metric Tonnes,Other,Local,3000.0,6000.0,4500.0,Rs./Quintal
Papaya,188.0,Metric Tonnes,Other,Local,1000.0,2000.0,1500.0,Rs./Quintal
Pineapple,229.0,Metric Tonnes,Other,Local,2000.0,5000.0,3500.0,Rs./Quintal
Pomegranate,97.4,Metric Tonnes,Other,Local,10000.0,15000.0,12500.0,Rs./Quintal
Seetapal,19.6,Metric Tonnes,Other,Local,8000.0,10000.0,9000.0,Rs./Quintal
Water Melon,99.5,Metric Tonnes,Other,Local,2500.0,3000.0,2750.0,Rs./Quintal
Market Name : Mumbai- Thane Market APMC
NIL Transaction
Market Name : Mumbai-Onion And Potato Mkt APMC
Not Reported
Market Name : Murbad APMC
Not Reported
Market Name : Murtizapur APMC
Not Reported
Market Name : Murud APMC
Rice,1.0,Metric Tonnes,Other,Local,2500.0,2700.0,2600.0,Rs./Quintal
Market Name : Murum APMC
Not Reported
Market Name : N N Mundhada Agriculture Market Produce  APMC
Not Reported
Market Name : NCDEX Spot Exchange  APMC
Not Reported
Market Name : Nagbhid APMC
Paddy(Common),37.9,Metric Tonnes,Other,FAQ,2950.0,2950.0,2950.0,Rs./Quintal
Market Name : Nagpur APMC
Apple,57.1,Metric Tonnes,Other,Local,11000.0,13000.0,12500.0,Rs./Quintal
Arhar(Tur/Red Gram)(Whole),2.4,Metric Tonnes,Other,Non-FAQ,6151.0,6500.0,6412.0,Rs./Quintal
Banana,0.5,Metric Tonnes,Khandesh,Local,450.0,550.0,525.0,Rs./Quintal
Bengal Gram(Gram)(Whole),1.2,Metric Tonnes,Other,Non-FAQ,5000.0,5175.0,5131.0,Rs./Quintal
Chikoos(Sapota),40.5,Metric Tonnes,Other,Local,1000.0,3000.0,2500.0,Rs./Quintal
Chili Red,35.0,Metric Tonnes,Other,Local,11000.0,14000.0,13250.0,Rs./Quintal
Corriander seed,1.3,Metric Tonnes,Other,Local,8200.0,8400.0,8350.0,Rs./Quintal
Grapes,2.2,Metric Tonnes,Other,Local,4000.0,6000.0,5500.0,Rs./Quintal
Jowar(Sorghum),0.3,Metric Tonnes,Other,Non-FAQ,1700.0,2000.0,1925.0,Rs./Quintal
Maize,4.6,Metric Tonnes,Other,Non-FAQ,1600.0,1800.0,1750.0,Rs./Quintal
Orange,0.9,Metric Tonnes,Other,Local,3000.0,3500.0,3375.0,Rs./Quintal
Pineapple,32.0,Metric Tonnes,Other,Local,1000.0,3000.0,2500.0,Rs./Quintal
Pomegranate,98.9,Metric Tonnes,Other,Local,2000.0,6000.0,5000.0,Rs./Quintal
Rice,5.7,Metric Tonnes,Other,Local,3500.0,3800.0,3725.0,Rs./Quintal
Soyabean,59.2,Metric Tonnes,Other,Local,3800.0,4550.0,4362.0,Rs./Quintal
Wheat,1.4,Metric Tonnes,Other,FAQ,2450.0,2560.0,2532.0,Rs./Quintal
Wheat,1.0,Metric Tonnes,Sharbati,FAQ,3200.0,3500.0,3425.0,Rs./Quintal
Market Name : Nagpur(Mahatma Phule Market) APMC
Not Reported
Market Name : Naigaon APMC
Not Reported
Market Name : Nampur APMC
Not Reported
Market Name : Nanded APMC
Not Reported
Market Name : Nandgaon APMC
Arhar(Tur/Red Gram)(Whole),0.5,Metric Tonnes,Other,Non-FAQ,5999.0,6199.0,6050.0,Rs./Quintal
Bajra(Pearl Millet/Cumbu),9.1,Metric Tonnes,Other,Non-FAQ,1825.0,2774.0,2250.0,Rs./Quintal
Soyabean,2.0,Metric Tonnes,Yellow,Non-FAQ,4400.0,4471.0,4450.0,Rs./Quintal
Wheat,3.9,Metric Tonnes,Maharashtra 2189,FAQ,2521.0,2755.0,2550.0,Rs./Quintal
Market Name : Nandgaon Khandeshwar APMC
Not Reported
Market Name : Nandubar(Koparli) APMC
Not Reported
Market Name : Nandura APMC
Not Reported
Market Name : Nandurbar APMC
Not Reported
Market Name : Narkhed APMC
Not Reported
Market Name : Nashik(Devlali) APMC
Not Reported
Market Name : Nasik APMC
Apple,9.2,Metric Tonnes,Other,Local,6000.0,13000.0,9000.0,Rs./Quintal
Banana,35.5,Metric Tonnes,Khandesh,Local,900.0,1800.0,1400.0,Rs./Quintal
Bhindi(Ladies Finger),0.7,Metric Tonnes,Other,Local,3335.0,5000.0,4165.0,Rs./Quintal
Bitter gourd,5.1,Metric Tonnes,Other,Local,2500.0,5830.0,5000.0,Rs./Quintal
Bottle gourd,55.7,Metric Tonnes,Other,Local,660.0,1660.0,1330.0,Rs./Quintal
Brinjal,7.7,Metric Tonnes,Other,Local,5000.0,9000.0,7000.0,Rs./Quintal
Cabbage,77.6,Metric Tonnes,Other,Local,830.0,1500.0,1250.0,Rs./Quintal
Cauliflower,40.2,Metric Tonnes,Other,Local,714.0,1785.0,1428.0,Rs./Quintal
Chikoos(Sapota),1.2,Metric Tonnes,Other,Local,1500.0,4500.0,3500.0,Rs./Quintal
Chilly Capsicum,26.0,Metric Tonnes,Other,Local,1875.0,3750.0,3060.0,Rs./Quintal
Cucumbar(Kheera),62.9,Metric Tonnes,Other,Local,1000.0,3000.0,2250.0,Rs./Quintal
Garlic,0.9,Metric Tonnes,Other,Local,2500.0,11000.0,7000.0,Rs./Quintal
Guar,0.3,Metric Tonnes,Other,Local,7500.0,11000.0,9500.0,Rs./Quintal
Guava,3.0,Metric Tonnes,Other,Local,2000.0,4000.0,3500.0,Rs./Quintal
Karbuja(Musk Melon),2.0,Metric Tonnes,Other,Local,1500.0,2500.0,2000.0,Rs./Quintal
Lime,1.8,Metric Tonnes,Other,Local,2000.0,2500.0,2250.0,Rs./Quintal
Onion,100.5,Metric Tonnes,Other,Local,400.0,1900.0,1450.0,Rs./Quintal
Onion,86.0,Metric Tonnes,Pole,Local,600.0,2200.0,1700.0,Rs./Quintal
Orange,25.0,Metric Tonnes,Other,Local,2500.0,4000.0,3000.0,Rs./Quintal
Papaya,4.0,Metric Tonnes,Other,Local,900.0,2000.0,1600.0,Rs./Quintal
Potato,240.5,Metric Tonnes,Other,Local,650.0,1600.0,1200.0,Rs./Quintal
Ridgeguard(Tori),6.3,Metric Tonnes,Other,Local,2500.0,4160.0,3330.0,Rs./Quintal
Sweet Pumpkin,0.3,Metric Tonnes,Other,Local,500.0,1200.0,900.0,Rs./Quintal
Tender Coconut,10.0,Metric Tonnes,Other,Local,4000.0,6000.0,5000.0,Rs./Quintal
Market Name : Navapur APMC
Not Reported
Market Name : Navratna Krishi Utpanna Khajgi Bazar  APMC
Not Reported
Market Name : Ner Parasopant APMC
Not Reported
Market Name : Newasa APMC
Not Reported
Market Name : Newasa(Ghodegaon) APMC
Not Reported
Market Name : Nilanga APMC
Not Reported
Market Name : Nira APMC
Not Reported
Market Name : Nira(Saswad) APMC
Not Reported
Market Name : Om Chaitanya Multistate Agro Purpose CoOp Society  APMC
Not Reported
Market Name : Pachora APMC
Bajra(Pearl Millet/Cumbu),8.0,Metric Tonnes,Other,Non-FAQ,2000.0,2750.0,2351.0,Rs./Quintal
Jowar(Sorghum),18.0,Metric Tonnes,Jowar ( White),Local,1200.0,2651.0,1700.0,Rs./Quintal
Jowar(Sorghum),3.5,Metric Tonnes,Other,Local,2400.0,3211.0,2800.0,Rs./Quintal
Maize,200.0,Metric Tonnes,Other,Non-FAQ,1350.0,1751.0,1551.0,Rs./Quintal
Soyabean,30.0,Metric Tonnes,Other,Local,3500.0,4464.0,3900.0,Rs./Quintal
Wheat,3.0,Metric Tonnes,Other,Non-FAQ,1991.0,2400.0,2211.0,Rs./Quintal
Wheat,3.5,Metric Tonnes,Other,FAQ,2425.0,2555.0,2500.0,Rs./Quintal
Market Name : Pachora(Bhadgaon) APMC
Maize,6.4,Metric Tonnes,Other,Non-FAQ,1350.0,1751.0,1551.0,Rs./Quintal
Market Name : Paithan APMC
Bajra(Pearl Millet/Cumbu),0.9,Metric Tonnes,Other,FAQ,3160.0,3160.0,3160.0,Rs./Quintal
Bengal Gram(Gram)(Whole),0.1,Metric Tonnes,Other,Non-FAQ,2100.0,2100.0,2100.0,Rs./Quintal
Jowar(Sorghum),0.2,Metric Tonnes,Red,Local,1771.0,1771.0,1771.0,Rs./Quintal
Maize,0.4,Metric Tonnes,Yellow,Non-FAQ,1511.0,1511.0,1511.0,Rs./Quintal
Soyabean,0.4,Metric Tonnes,Yellow,Non-FAQ,3900.0,3900.0,3900.0,Rs./Quintal
Wheat,5.7,Metric Tonnes,Bansi,FAQ,2440.0,2700.0,2600.0,Rs./Quintal
Market Name : Palam APMC
Not Reported
Market Name : Palghar APMC
Rice,26.0,Metric Tonnes,1009 Kar,Local,4901.0,4901.0,4901.0,Rs./Quintal
Market Name : Palus APMC
Not Reported
Market Name : Pandhakawada APMC
Not Reported
Market Name : Pandharpur APMC
Not Reported
Market Name : Panvel APMC
Beans,3.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Bhindi(Ladies Finger),4.0,Metric Tonnes,Other,Local,6000.0,7000.0,6500.0,Rs./Quintal
Bitter gourd,6.0,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Bottle gourd,11.9,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Carrot,6.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Cauliflower,35.0,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Cucumbar(Kheera),12.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Guar,2.0,Metric Tonnes,Other,Local,9000.0,10000.0,9500.0,Rs./Quintal
Little gourd(Kundru),3.0,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Ridgeguard(Tori),4.0,Metric Tonnes,Other,Local,8000.0,9000.0,8500.0,Rs./Quintal
Snakeguard,15.0,Metric Tonnes,Other,Local,4000.0,5000.0,4500.0,Rs./Quintal
Tomato,84.0,Metric Tonnes,Other,Local,5000.0,6000.0,5500.0,Rs./Quintal
Market Name : Parali Vaijyanath APMC
Not Reported
Market Name : Paranda APMC
Not Reported
Market Name : Parbhani APMC
Not Reported
Market Name : Parner APMC
Onion,2586.2,Metric Tonnes,Red,Local,200.0,2500.0,1500.0,Rs./Quintal
Market Name : Parola APMC
Not Reported
Market Name : Parshiwani APMC
Cotton,146.8,Metric Tonnes,Other,Non-FAQ,7300.0,7375.0,7350.0,Rs./Quintal
Market Name : Partur APMC
Not Reported
Market Name : Partur(Vatur) APMC
Not Reported
Market Name : Patan APMC
Coriander(Leaves),13500.0,Bundle,Other,Local,8.0,10.0,9.0,Rs./Bundle
Ginger(Green),0.3,Metric Tonnes,Other,Local,1500.0,2000.0,1750.0,Rs./Quintal
Tomato,0.9,Metric Tonnes,Other,Local,1250.0,1450.0,1350.0,Rs./Quintal
Market Name : Pathardi APMC
Not Reported
Market Name : Pathari APMC
Not Reported
Market Name : Patoda APMC
Not Reported
Market Name : Patur APMC
Not Reported
Market Name : Pavani APMC
Paddy(Common),1.9,Metric Tonnes,Other,FAQ,2380.0,2380.0,2380.0,Rs./Quintal
Market Name : Pen APMC
Not Reported
Market Name : Perfect Krishi Market Yard APMC
NIL Transaction - No Arrivals
Market Name : Perfect Krishi Market Yard Pvt Ltd  APMC
Not Reported
Market Name : Phaltan APMC
Not Reported
Market Name : Pimpalgaon APMC
Onion,1500.0,Metric Tonnes,Pole,Local,400.0,3015.0,2200.0,Rs./Quintal
Onion,400.0,Metric Tonnes,Other,Local,550.0,1930.0,1400.0,Rs./Quintal
Market Name : Pimpalgaon Baswant(Saykheda) APMC
Onion,15.0,Metric Tonnes,Other,Local,681.0,1301.0,1200.0,Rs./Quintal
Market Name : Pombhurni APMC
Paddy(Common),181.2,Metric Tonnes,Other,FAQ,2630.0,2800.0,2730.0,Rs./Quintal
Market Name : Prasanna Krushi Market APMC
Not Reported
Market Name : Pratap Nana Mahale Khajgi Bajar Samiti  APMC
Not Reported
Market Name : Premium Krushi Utpanna Bazar  APMC
Not Reported
Market Name : Pulgaon APMC
Soyabean,9.6,Metric Tonnes,Yellow,Non-FAQ,3590.0,4630.0,4350.0,Rs./Quintal
Market Name : Pune APMC
Amla(Nelli Kai),8.7,Metric Tonnes,Other,Local,2500.0,3500.0,3000.0,Rs./Quintal
Apple,78.3,Metric Tonnes,Other,Local,3000.0,12000.0,7500.0,Rs./Quintal
Bajra(Pearl Millet/Cumbu),42.5,Metric Tonnes,Other,FAQ,3600.0,4200.0,3900.0,Rs./Quintal
Banana,1.8,Metric Tonnes,Other,Local,1000.0,1500.0,1200.0,Rs./Quintal
Beans,32.0,Metric Tonnes,Other,Local,2500.0,7000.0,4750.0,Rs./Quintal
Beetroot,12.2,Metric Tonnes,Other,Local,1200.0,2500.0,1850.0,Rs./Quintal
Bengal Gram(Gram)(Whole),3.8,Metric Tonnes,Other,FAQ,7100.0,7400.0,7250.0,Rs./Quintal
Bhindi(Ladies Finger),19.5,Metric Tonnes,Other,Local,2000.0,7000.0,4500.0,Rs./Quintal
Bitter gourd,11.4,Metric Tonnes,Other,Local,2500.0,4000.0,3250.0,Rs./Quintal
Black Gram(Urd Beans)(Whole),0.4,Metric Tonnes,Other,FAQ,8000.0,9300.0,8650.0,Rs./Quintal
Bottle gourd,27.3,Metric Tonnes,Other,Local,1000.0,2000.0,1500.0,Rs./Quintal
Brinjal,42.0,Metric Tonnes,Other,Local,2000.0,7000.0,4500.0,Rs./Quintal
Cabbage,94.0,Metric Tonnes,Other,Local,1000.0,2000.0,1500.0,Rs./Quintal
Carrot,246.9,Metric Tonnes,Other,Local,1000.0,2500.0,1750.0,Rs./Quintal
Cauliflower,108.1,Metric Tonnes,Other,Local,600.0,1500.0,1050.0,Rs./Quintal
Chikoos(Sapota),12.0,Metric Tonnes,Other,Local,2000.0,4500.0,3200.0,Rs./Quintal
Chilly Capsicum,38.3,Metric Tonnes,Other,Local,2000.0,4500.0,3250.0,Rs./Quintal
Coriander(Leaves),157285.0,Bundle,Other,Local,3.0,10.0,6.0,Rs./Bundle
Corriander seed,0.3,Metric Tonnes,Other,Local,8500.0,10500.0,9500.0,Rs./Quintal
Cucumbar(Kheera),58.2,Metric Tonnes,Other,Local,1000.0,2200.0,1600.0,Rs./Quintal
Drumstick,2.4,Metric Tonnes,Other,Local,6000.0,15000.0,10500.0,Rs./Quintal
Elephant Yam(Suran)/Amorphophallus,1.6,Metric Tonnes,Other,Local,2500.0,4000.0,3250.0,Rs./Quintal
Garlic,131.5,Metric Tonnes,Other,Local,7000.0,18000.0,12500.0,Rs./Quintal
Ginger(Green),53.3,Metric Tonnes,Other,Local,1200.0,4000.0,2600.0,Rs./Quintal
Grapes,3.3,Metric Tonnes,Other,Local,6000.0,16000.0,11000.0,Rs./Quintal
Green Chilli,86.6,Metric Tonnes,Other,Local,3000.0,5000.0,4000.0,Rs./Quintal
Green Gram(Moong)(Whole),3.7,Metric Tonnes,Green (Whole),FAQ,9000.0,9500.0,9250.0,Rs./Quintal
Green Peas,4.3,Metric Tonnes,Other,Local,11200.0,13000.0,12100.0,Rs./Quintal
Guar,8.0,Metric Tonnes,Other,Local,5000.0,10000.0,7500.0,Rs./Quintal
Guava,40.7,Metric Tonnes,Other,Local,1500.0,5000.0,3200.0,Rs./Quintal
Gur(Jaggery),15.4,Metric Tonnes,Other,Local,4025.0,4275.0,4150.0,Rs./Quintal
Jowar(Sorghum),70.8,Metric Tonnes,Other,FAQ,5200.0,6200.0,5700.0,Rs./Quintal
Lentil(Masur)(Whole),4.1,Metric Tonnes,Other,FAQ,7000.0,7400.0,7200.0,Rs./Quintal
Lime,34.2,Metric Tonnes,Other,Local,600.0,1600.0,1100.0,Rs./Quintal
Little gourd(Kundru),2.0,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Maize,0.2,Metric Tonnes,Deshi Red,FAQ,2600.0,2800.0,2700.0,Rs./Quintal
Mango,0.1,Metric Tonnes,Hapus(Alphaso),Local,6000.0,7000.0,6500.0,Rs./Quintal
Methi(Leaves),164935.0,Metric Tonnes,Other,Local,3.0,12.0,7.0,Rs./Quintal
Mint(Pudina),22850.0,Bundle,Other,Local,2.0,8.0,5.0,Rs./Bundle
Onion,1689.9,Metric Tonnes,Local,Local,600.0,2500.0,1550.0,Rs./Quintal
Onion Green,14170.0,Metric Tonnes,Other,Local,8.0,16.0,12.0,Rs./Quintal
Orange,18.9,Metric Tonnes,Other,Local,4000.0,10000.0,7000.0,Rs./Quintal
Papaya,44.2,Metric Tonnes,Other,Local,1000.0,2000.0,1500.0,Rs./Quintal
Pear(Marasebu),3.0,Metric Tonnes,Other,Local,6000.0,7500.0,6700.0,Rs./Quintal
Peas Wet,238.6,Metric Tonnes,Other,Local,2200.0,4000.0,3250.0,Rs./Quintal
Pineapple,29.8,Metric Tonnes,Other,Local,2600.0,3300.0,2900.0,Rs./Quintal
Plum,0.3,Metric Tonnes,Other,Local,3000.0,9000.0,6000.0,Rs./Quintal
Pointed gourd(Parval),1.2,Metric Tonnes,Other,Local,2500.0,3500.0,3000.0,Rs./Quintal
Pomegranate,28.7,Metric Tonnes,Other,Local,2000.0,16000.0,9000.0,Rs./Quintal
Potato,590.3,Metric Tonnes,Local,Local,400.0,2500.0,1450.0,Rs./Quintal
Pumpkin,10.6,Metric Tonnes,Other,Local,1000.0,2500.0,1750.0,Rs./Quintal
Raddish,2287.0,Metric Tonnes,Other,Local,10.0,20.0,15.0,Rs./Quintal
Ragi(Finger Millet),0.3,Metric Tonnes,Other,FAQ,5000.0,5500.0,5250.0,Rs./Quintal
Rajgir,3200.0,Metric Tonnes,Other,Local,5.0,10.0,7.0,Rs./Quintal
Rice,51.8,Metric Tonnes,Other,Local,5200.0,7300.0,6250.0,Rs./Quintal
Ridgeguard(Tori),12.7,Metric Tonnes,Other,Local,2500.0,5000.0,3750.0,Rs./Quintal
Seetapal,5.4,Metric Tonnes,Other,Local,1000.0,5000.0,3000.0,Rs./Quintal
Snakeguard,1.2,Metric Tonnes,Other,Local,3000.0,4000.0,3500.0,Rs./Quintal
Spinach,17125.0,Metric Tonnes,Other,Local,6.0,15.0,10.0,Rs./Quintal
Sweet Potato,11.2,Metric Tonnes,Other,Local,1500.0,2500.0,2000.0,Rs./Quintal
Sweet Pumpkin,19.8,Metric Tonnes,Other,Local,800.0,2000.0,1400.0,Rs./Quintal
